mean,stdev,variance,skew,kurtosis,max,rms,en,label
14.2857,37.7964,1428.5714,2.0412,2.1667,100.0000,37.7964,1428.5714,ECU5
4.4444,31.2694,977.7778,1.6951,1.9598,80.0000,29.8142,888.8889,ECU5
-5.7143,9.7590,95.2381,-0.9487,-1.1000,0.0000,10.6904,114.2857,ECU5
-17.5000,7.0711,50.0000,2.2678,3.1429,0.0000,18.7083,350.0000,ECU5
-15.5556,13.3333,177.7778,2.4749,4.1250,20.0000,20.0000,400.0000,ECU5
-10.0000,10.9545,120.0000,0.0000,-2.0000,0.0000,14.1421,200.0000,ECU5
-12.0000,10.3280,106.6667,0.4082,-1.8333,0.0000,15.4919,240.0000,ECU5
-2.8571,7.5593,57.1429,-2.0412,2.1667,0.0000,7.5593,57.1429,ECU5
5.7143,15.1186,228.5714,2.0412,2.1667,40.0000,15.1186,228.5714,ECU5
-8.0000,10.3280,106.6667,-0.4082,-1.8333,0.0000,12.6491,160.0000,ECU5
-16.6667,8.1650,66.6667,1.7889,1.2000,0.0000,18.2574,333.3333,ECU5
-11.4286,10.6904,114.2857,0.2887,-1.9167,0.0000,15.1186,228.5714,ECU5
11.1111,30.1846,911.1111,1.5075,1.1074,80.0000,30.5505,933.3333,ECU5
-12.5000,10.3510,107.1429,0.5164,-1.7333,0.0000,15.8114,250.0000,ECU5
-10.0000,15.1186,228.5714,1.0607,-0.2500,20.0000,17.3205,300.0000,ECU5
-13.3333,10.3280,106.6667,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-13.3333,10.3280,106.6667,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-2.8571,7.5593,57.1429,-2.0412,2.1667,0.0000,7.5593,57.1429,ECU5
-12.0000,10.3280,106.6667,0.4082,-1.8333,0.0000,15.4919,240.0000,ECU5
0.0000,18.5164,342.8571,1.1547,1.0000,40.0000,17.3205,300.0000,ECU5
-16.6667,8.1650,66.6667,1.7889,1.2000,0.0000,18.2574,333.3333,ECU5
-16.0000,8.4327,71.1111,1.5000,0.2500,0.0000,17.8885,320.0000,ECU5
-13.3333,10.3280,106.6667,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-5.0000,14.1421,200.0000,0.3240,-0.7755,20.0000,14.1421,200.0000,ECU5
40.0000,114.8913,13200.0000,2.0227,2.1284,300.0000,113.6410,12914.2857,ECU5
-2.5000,7.0711,50.0000,-2.2678,3.1429,0.0000,7.0711,50.0000,ECU5
-15.0000,9.2582,85.7143,1.1547,-0.6667,0.0000,17.3205,300.0000,ECU5
-10.0000,10.9545,120.0000,0.0000,-2.0000,0.0000,14.1421,200.0000,ECU5
-11.4286,10.6904,114.2857,0.2887,-1.9167,0.0000,15.1186,228.5714,ECU5
8.0000,47.3286,2240.0000,2.4647,4.5159,140.0000,45.6070,2080.0000,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-8.5714,10.6904,114.2857,-0.2887,-1.9167,0.0000,13.0931,171.4286,ECU5
-17.5000,7.0711,50.0000,2.2678,3.1429,0.0000,18.7083,350.0000,ECU5
-11.4286,15.7359,247.6190,1.3577,0.2337,20.0000,18.5164,342.8571,ECU5
0.0000,11.5470,133.3333,0.0000,0.5000,20.0000,10.6904,114.2857,ECU5
-17.1429,7.5593,57.1429,2.0412,2.1667,0.0000,18.5164,342.8571,ECU5
-12.5000,10.3510,107.1429,0.5164,-1.7333,0.0000,15.8114,250.0000,ECU5
-12.0000,10.3280,106.6667,0.4082,-1.8333,0.0000,15.4919,240.0000,ECU5
-2.5000,7.0711,50.0000,-2.2678,3.1429,0.0000,7.0711,50.0000,ECU5
-3.3333,8.1650,66.6667,-1.7889,1.2000,0.0000,8.1650,66.6667,ECU5
-13.3333,10.3280,106.6667,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-11.4286,10.6904,114.2857,0.2887,-1.9167,0.0000,15.1186,228.5714,ECU5
-10.0000,10.5409,111.1111,0.0000,-2.0000,0.0000,14.1421,200.0000,ECU5
-10.0000,10.6904,114.2857,0.0000,-2.0000,0.0000,14.1421,200.0000,ECU5
-18.0000,6.3246,40.0000,2.6667,5.1111,0.0000,18.9737,360.0000,ECU5
-13.3333,10.3280,106.6667,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-2.8571,7.5593,57.1429,-2.0412,2.1667,0.0000,7.5593,57.1429,ECU5
0.0000,41.4039,1714.2857,2.0656,2.6000,100.0000,38.7298,1500.0000,ECU5
-2.5000,7.0711,50.0000,-2.2678,3.1429,0.0000,7.0711,50.0000,ECU5
-7.5000,10.3510,107.1429,-0.5164,-1.7333,0.0000,12.2474,150.0000,ECU5
-13.3333,10.3280,106.6667,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-16.0000,12.6491,160.0000,2.6667,5.1111,20.0000,20.0000,400.0000,ECU5
-17.1429,7.5593,57.1429,2.0412,2.1667,0.0000,18.5164,342.8571,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-12.0000,10.3280,106.6667,0.4082,-1.8333,0.0000,15.4919,240.0000,ECU5
-3.3333,8.1650,66.6667,-1.7889,1.2000,0.0000,8.1650,66.6667,ECU5
-5.7143,9.7590,95.2381,-0.9487,-1.1000,0.0000,10.6904,114.2857,ECU5
-2.8571,7.5593,57.1429,-2.0412,2.1667,0.0000,7.5593,57.1429,ECU5
-2.5000,7.0711,50.0000,-2.2678,3.1429,0.0000,7.0711,50.0000,ECU5
-14.0000,9.6609,93.3333,0.8729,-1.2381,0.0000,16.7332,280.0000,ECU5
-6.6667,20.0000,400.0000,1.5026,1.3125,40.0000,20.0000,400.0000,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-16.6667,8.1650,66.6667,1.7889,1.2000,0.0000,18.2574,333.3333,ECU5
-5.7143,9.7590,95.2381,-0.9487,-1.1000,0.0000,10.6904,114.2857,ECU5
7.2727,24.1209,581.8182,2.8460,6.1000,80.0000,24.1209,581.8182,ECU5
11.1111,33.3333,1111.1111,2.4749,4.1250,100.0000,33.3333,1111.1111,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-10.0000,14.1421,200.0000,0.9938,-0.2222,20.0000,16.7332,280.0000,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-8.5714,10.6904,114.2857,-0.2887,-1.9167,0.0000,13.0931,171.4286,ECU5
-8.5714,10.6904,114.2857,-0.2887,-1.9167,0.0000,13.0931,171.4286,ECU5
-17.5000,7.0711,50.0000,2.2678,3.1429,0.0000,18.7083,350.0000,ECU5
-8.5714,10.6904,114.2857,-0.2887,-1.9167,0.0000,13.0931,171.4286,ECU5
-8.8889,33.3333,1111.1111,2.4749,4.1250,80.0000,32.6599,1066.6667,ECU5
-3.3333,8.1650,66.6667,-1.7889,1.2000,0.0000,8.1650,66.6667,ECU5
-14.0000,9.6609,93.3333,0.8729,-1.2381,0.0000,16.7332,280.0000,ECU5
-3.3333,8.1650,66.6667,-1.7889,1.2000,0.0000,8.1650,66.6667,ECU5
-11.4286,10.6904,114.2857,0.2887,-1.9167,0.0000,15.1186,228.5714,ECU5
-7.5000,10.3510,107.1429,-0.5164,-1.7333,0.0000,12.2474,150.0000,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-12.0000,10.3280,106.6667,0.4082,-1.8333,0.0000,15.4919,240.0000,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
8.5714,58.7164,3447.6190,1.9348,1.9249,140.0000,55.0325,3028.5714,ECU5
-2.5000,7.0711,50.0000,-2.2678,3.1429,0.0000,7.0711,50.0000,ECU5
-14.0000,9.6609,93.3333,0.8729,-1.2381,0.0000,16.7332,280.0000,ECU5
-12.5000,10.3510,107.1429,0.5164,-1.7333,0.0000,15.8114,250.0000,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-2.8571,7.5593,57.1429,-2.0412,2.1667,0.0000,7.5593,57.1429,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-6.6667,10.0000,100.0000,-0.7071,-1.5000,0.0000,11.5470,133.3333,ECU5
-2.5000,7.0711,50.0000,-2.2678,3.1429,0.0000,7.0711,50.0000,ECU5
-6.0000,9.6609,93.3333,-0.8729,-1.2381,0.0000,10.9545,120.0000,ECU5
-3.3333,8.1650,66.6667,-1.7889,1.2000,0.0000,8.1650,66.6667,ECU5
-5.7143,9.7590,95.2381,-0.9487,-1.1000,0.0000,10.6904,114.2857,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-2.5000,7.0711,50.0000,-2.2678,3.1429,0.0000,7.0711,50.0000,ECU5
10.0000,45.3557,2057.1429,2.0820,2.7130,120.0000,43.5890,1900.0000,ECU5
-13.3333,10.3280,106.6667,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-6.0000,9.6609,93.3333,-0.8729,-1.2381,0.0000,10.9545,120.0000,ECU5
-6.6667,10.3280,106.6667,-0.7071,-1.5000,0.0000,11.5470,133.3333,ECU5
-5.7143,9.7590,95.2381,-0.9487,-1.1000,0.0000,10.6904,114.2857,ECU5
-12.5000,10.3510,107.1429,0.5164,-1.7333,0.0000,15.8114,250.0000,ECU5
-3.3333,8.1650,66.6667,-1.7889,1.2000,0.0000,8.1650,66.6667,ECU5
-12.0000,10.3280,106.6667,0.4082,-1.8333,0.0000,15.4919,240.0000,ECU5
-3.3333,8.1650,66.6667,-1.7889,1.2000,0.0000,8.1650,66.6667,ECU5
-2.8571,7.5593,57.1429,-2.0412,2.1667,0.0000,7.5593,57.1429,ECU5
5.0000,14.1421,200.0000,2.2678,3.1429,40.0000,14.1421,200.0000,ECU5
-2.2222,6.6667,44.4444,-2.4749,4.1250,0.0000,6.6667,44.4444,ECU5
-3.3333,8.1650,66.6667,-1.7889,1.2000,0.0000,8.1650,66.6667,ECU5
-3.3333,8.1650,66.6667,-1.7889,1.2000,0.0000,8.1650,66.6667,ECU5
-14.2857,9.7590,95.2381,0.9487,-1.1000,0.0000,16.9031,285.7143,ECU5
-9.0909,13.7510,189.0909,0.8000,-0.4512,20.0000,15.9545,254.5455,ECU5
5.0000,23.2993,542.8571,1.8112,2.2881,60.0000,22.3607,500.0000,ECU5
0.0000,36.5148,1333.3333,1.7748,1.5500,80.0000,33.8062,1142.8571,ECU5
-8.0000,10.3280,106.6667,-0.4082,-1.8333,0.0000,12.6491,160.0000,ECU5
-16.6667,8.1650,66.6667,1.7889,1.2000,0.0000,18.2574,333.3333,ECU5
-8.5714,10.6904,114.2857,-0.2887,-1.9167,0.0000,13.0931,171.4286,ECU5
-14.2857,9.7590,95.2381,0.9487,-1.1000,0.0000,16.9031,285.7143,ECU5
-10.0000,10.6904,114.2857,0.0000,-2.0000,0.0000,14.1421,200.0000,ECU5
-2.5000,7.0711,50.0000,-2.2678,3.1429,0.0000,7.0711,50.0000,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-2.8571,7.5593,57.1429,-2.0412,2.1667,0.0000,7.5593,57.1429,ECU5
-12.5000,10.3510,107.1429,0.5164,-1.7333,0.0000,15.8114,250.0000,ECU5
-6.6667,10.3280,106.6667,-0.7071,-1.5000,0.0000,11.5470,133.3333,ECU5
-13.3333,10.0000,100.0000,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-2.8571,7.5593,57.1429,-2.0412,2.1667,0.0000,7.5593,57.1429,ECU5
-8.5714,10.6904,114.2857,-0.2887,-1.9167,0.0000,13.0931,171.4286,ECU5
-7.5000,10.3510,107.1429,-0.5164,-1.7333,0.0000,12.2474,150.0000,ECU5
6.6667,14.1421,200.0000,1.7500,1.5000,40.0000,14.9071,222.2222,ECU5
-10.0000,10.6904,114.2857,0.0000,-2.0000,0.0000,14.1421,200.0000,ECU5
8.5714,32.3669,1047.6190,1.7942,1.7347,80.0000,31.1677,971.4286,ECU5
-6.6667,10.3280,106.6667,-0.7071,-1.5000,0.0000,11.5470,133.3333,ECU5
-5.7143,9.7590,95.2381,-0.9487,-1.1000,0.0000,10.6904,114.2857,ECU5
-18.0000,6.3246,40.0000,2.6667,5.1111,0.0000,18.9737,360.0000,ECU5
-10.0000,10.6904,114.2857,0.0000,-2.0000,0.0000,14.1421,200.0000,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-5.7143,9.7590,95.2381,-0.9487,-1.1000,0.0000,10.6904,114.2857,ECU5
-5.7143,9.7590,95.2381,-0.9487,-1.1000,0.0000,10.6904,114.2857,ECU5
-10.0000,10.6904,114.2857,0.0000,-2.0000,0.0000,14.1421,200.0000,ECU5
-12.5000,10.3510,107.1429,0.5164,-1.7333,0.0000,15.8114,250.0000,ECU5
-13.3333,10.3280,106.6667,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-2.8571,7.5593,57.1429,-2.0412,2.1667,0.0000,7.5593,57.1429,ECU5
-13.3333,10.0000,100.0000,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-3.3333,8.1650,66.6667,-1.7889,1.2000,0.0000,8.1650,66.6667,ECU5
-2.8571,7.5593,57.1429,-2.0412,2.1667,0.0000,7.5593,57.1429,ECU5
-12.5000,10.3510,107.1429,0.5164,-1.7333,0.0000,15.8114,250.0000,ECU5
-3.3333,23.3809,546.6667,1.1580,0.0178,40.0000,21.6025,466.6667,ECU5
-12.0000,10.3280,106.6667,0.4082,-1.8333,0.0000,15.4919,240.0000,ECU5
-10.0000,10.9545,120.0000,0.0000,-2.0000,0.0000,14.1421,200.0000,ECU5
-8.5714,10.6904,114.2857,-0.2887,-1.9167,0.0000,13.0931,171.4286,ECU5
-8.0000,10.3280,106.6667,-0.4082,-1.8333,0.0000,12.6491,160.0000,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-13.3333,10.3280,106.6667,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-13.3333,10.3280,106.6667,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-3.3333,8.1650,66.6667,-1.7889,1.2000,0.0000,8.1650,66.6667,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-10.0000,10.6904,114.2857,0.0000,-2.0000,0.0000,14.1421,200.0000,ECU5
-2.5000,7.0711,50.0000,-2.2678,3.1429,0.0000,7.0711,50.0000,ECU5
3.6364,12.0605,145.4545,2.8460,6.1000,40.0000,12.0605,145.4545,ECU5
8.5714,22.6779,514.2857,2.0412,2.1667,60.0000,22.6779,514.2857,ECU5
-15.0000,9.2582,85.7143,1.1547,-0.6667,0.0000,17.3205,300.0000,ECU5
-16.6667,8.1650,66.6667,1.7889,1.2000,0.0000,18.2574,333.3333,ECU5
-8.5714,10.6904,114.2857,-0.2887,-1.9167,0.0000,13.0931,171.4286,ECU5
-15.5556,13.3333,177.7778,2.4749,4.1250,20.0000,20.0000,400.0000,ECU5
-8.0000,10.3280,106.6667,-0.4082,-1.8333,0.0000,12.6491,160.0000,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-5.7143,9.7590,95.2381,-0.9487,-1.1000,0.0000,10.6904,114.2857,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-15.0000,9.2582,85.7143,1.1547,-0.6667,0.0000,17.3205,300.0000,ECU5
-6.6667,10.3280,106.6667,-0.7071,-1.5000,0.0000,11.5470,133.3333,ECU5
-2.0000,6.3246,40.0000,-2.6667,5.1111,0.0000,6.3246,40.0000,ECU5
-16.6667,8.1650,66.6667,1.7889,1.2000,0.0000,18.2574,333.3333,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-11.4286,10.6904,114.2857,0.2887,-1.9167,0.0000,15.1186,228.5714,ECU5
-17.5000,7.0711,50.0000,2.2678,3.1429,0.0000,18.7083,350.0000,ECU5
-2.8571,7.5593,57.1429,-2.0412,2.1667,0.0000,7.5593,57.1429,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-14.2857,15.1186,228.5714,2.0412,2.1667,20.0000,20.0000,400.0000,ECU5
-10.0000,10.5409,111.1111,0.0000,-2.0000,0.0000,14.1421,200.0000,ECU5
-8.5714,10.6904,114.2857,-0.2887,-1.9167,0.0000,13.0931,171.4286,ECU5
-5.0000,9.2582,85.7143,-1.1547,-0.6667,0.0000,10.0000,100.0000,ECU5
-8.0000,10.3280,106.6667,-0.4082,-1.8333,0.0000,12.6491,160.0000,ECU5
-13.3333,10.3280,106.6667,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-5.7143,9.7590,95.2381,-0.9487,-1.1000,0.0000,10.6904,114.2857,ECU5
-17.1429,7.5593,57.1429,2.0412,2.1667,0.0000,18.5164,342.8571,ECU5
-10.0000,10.6904,114.2857,0.0000,-2.0000,0.0000,14.1421,200.0000,ECU5
-15.5556,8.8192,77.7778,1.3363,-0.2143,0.0000,17.6383,311.1111,ECU5
-7.5000,10.3510,107.1429,-0.5164,-1.7333,0.0000,12.2474,150.0000,ECU5
-16.6667,8.1650,66.6667,1.7889,1.2000,0.0000,18.2574,333.3333,ECU5
-17.1429,7.5593,57.1429,2.0412,2.1667,0.0000,18.5164,342.8571,ECU5
-3.3333,8.1650,66.6667,-1.7889,1.2000,0.0000,8.1650,66.6667,ECU5
-8.5714,10.6904,114.2857,-0.2887,-1.9167,0.0000,13.0931,171.4286,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-11.1111,14.5297,211.1111,1.2380,0.1704,20.0000,17.6383,311.1111,ECU5
-16.6667,8.1650,66.6667,1.7889,1.2000,0.0000,18.2574,333.3333,ECU5
-10.0000,10.5409,111.1111,0.0000,-2.0000,0.0000,14.1421,200.0000,ECU5
-14.2857,15.1186,228.5714,2.0412,2.1667,20.0000,20.0000,400.0000,ECU5
-5.7143,9.7590,95.2381,-0.9487,-1.1000,0.0000,10.6904,114.2857,ECU5
0.0000,10.6904,114.2857,0.0000,1.0000,20.0000,10.0000,100.0000,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
2.8571,17.9947,323.8095,1.2106,1.0363,40.0000,16.9031,285.7143,ECU5
-10.0000,10.5409,111.1111,0.0000,-2.0000,0.0000,14.1421,200.0000,ECU5
-10.0000,10.9545,120.0000,0.0000,-2.0000,0.0000,14.1421,200.0000,ECU5
-5.7143,9.7590,95.2381,-0.9487,-1.1000,0.0000,10.6904,114.2857,ECU5
-10.0000,10.6904,114.2857,0.0000,-2.0000,0.0000,14.1421,200.0000,ECU5
2.8571,7.5593,57.1429,2.0412,2.1667,20.0000,7.5593,57.1429,ECU5
-6.6667,10.3280,106.6667,-0.7071,-1.5000,0.0000,11.5470,133.3333,ECU5
-5.7143,22.2539,495.2381,1.3761,0.5962,40.0000,21.3809,457.1429,ECU5
-17.1429,7.5593,57.1429,2.0412,2.1667,0.0000,18.5164,342.8571,ECU5
-6.0000,9.6609,93.3333,-0.8729,-1.2381,0.0000,10.9545,120.0000,ECU5
-5.0000,9.2582,85.7143,-1.1547,-0.6667,0.0000,10.0000,100.0000,ECU5
-8.5714,15.7359,247.6190,0.8599,-0.6361,20.0000,16.9031,285.7143,ECU5
-13.3333,10.3280,106.6667,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-2.8571,7.5593,57.1429,-2.0412,2.1667,0.0000,7.5593,57.1429,ECU5
-8.0000,10.3280,106.6667,-0.4082,-1.8333,0.0000,12.6491,160.0000,ECU5
-12.5000,10.3510,107.1429,0.5164,-1.7333,0.0000,15.8114,250.0000,ECU5
-11.4286,15.7359,247.6190,1.3577,0.2337,20.0000,18.5164,342.8571,ECU5
-4.0000,8.4327,71.1111,-1.5000,0.2500,0.0000,8.9443,80.0000,ECU5
-13.3333,10.3280,106.6667,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-8.5714,10.6904,114.2857,-0.2887,-1.9167,0.0000,13.0931,171.4286,ECU5
-17.5000,7.0711,50.0000,2.2678,3.1429,0.0000,18.7083,350.0000,ECU5
-3.3333,8.1650,66.6667,-1.7889,1.2000,0.0000,8.1650,66.6667,ECU5
-10.0000,10.9545,120.0000,0.0000,-2.0000,0.0000,14.1421,200.0000,ECU5
-5.7143,9.7590,95.2381,-0.9487,-1.1000,0.0000,10.6904,114.2857,ECU5
-15.0000,9.2582,85.7143,1.1547,-0.6667,0.0000,17.3205,300.0000,ECU5
-13.3333,10.3280,106.6667,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-12.0000,10.3280,106.6667,0.4082,-1.8333,0.0000,15.4919,240.0000,ECU5
-8.5714,10.6904,114.2857,-0.2887,-1.9167,0.0000,13.0931,171.4286,ECU5
-17.1429,7.5593,57.1429,2.0412,2.1667,0.0000,18.5164,342.8571,ECU5
-7.5000,10.3510,107.1429,-0.5164,-1.7333,0.0000,12.2474,150.0000,ECU5
-2.8571,7.5593,57.1429,-2.0412,2.1667,0.0000,7.5593,57.1429,ECU5
-12.5000,10.3510,107.1429,0.5164,-1.7333,0.0000,15.8114,250.0000,ECU5
-6.6667,10.3280,106.6667,-0.7071,-1.5000,0.0000,11.5470,133.3333,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-17.1429,7.5593,57.1429,2.0412,2.1667,0.0000,18.5164,342.8571,ECU5
-10.0000,10.5409,111.1111,0.0000,-2.0000,0.0000,14.1421,200.0000,ECU5
-12.5000,10.3510,107.1429,0.5164,-1.7333,0.0000,15.8114,250.0000,ECU5
-3.3333,8.1650,66.6667,-1.7889,1.2000,0.0000,8.1650,66.6667,ECU5
-17.1429,7.5593,57.1429,2.0412,2.1667,0.0000,18.5164,342.8571,ECU5
-2.8571,7.5593,57.1429,-2.0412,2.1667,0.0000,7.5593,57.1429,ECU5
-15.0000,9.2582,85.7143,1.1547,-0.6667,0.0000,17.3205,300.0000,ECU5
-2.5000,7.0711,50.0000,-2.2678,3.1429,0.0000,7.0711,50.0000,ECU5
-13.3333,10.3280,106.6667,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-10.0000,10.5409,111.1111,0.0000,-2.0000,0.0000,14.1421,200.0000,ECU5
-13.3333,10.3280,106.6667,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-11.4286,10.6904,114.2857,0.2887,-1.9167,0.0000,15.1186,228.5714,ECU5
4.4444,13.3333,177.7778,2.4749,4.1250,40.0000,13.3333,177.7778,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
5.0000,14.1421,200.0000,2.2678,3.1429,40.0000,14.1421,200.0000,ECU5
12.0000,34.2540,1173.3333,1.9191,2.5399,100.0000,34.6410,1200.0000,ECU5
-16.3636,12.0605,145.4545,2.8460,6.1000,20.0000,20.0000,400.0000,ECU5
-16.6667,8.1650,66.6667,1.7889,1.2000,0.0000,18.2574,333.3333,ECU5
-13.3333,10.3280,106.6667,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-5.7143,9.7590,95.2381,-0.9487,-1.1000,0.0000,10.6904,114.2857,ECU5
2.5000,48.3292,2335.7143,2.1176,2.7427,120.0000,45.2769,2050.0000,ECU5
-18.0000,6.3246,40.0000,2.6667,5.1111,0.0000,18.9737,360.0000,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-14.2857,9.7590,95.2381,0.9487,-1.1000,0.0000,16.9031,285.7143,ECU5
-8.5714,10.6904,114.2857,-0.2887,-1.9167,0.0000,13.0931,171.4286,ECU5
-6.0000,9.6609,93.3333,-0.8729,-1.2381,0.0000,10.9545,120.0000,ECU5
-6.6667,10.3280,106.6667,-0.7071,-1.5000,0.0000,11.5470,133.3333,ECU5
-5.0000,14.1421,200.0000,0.3240,-0.7755,20.0000,14.1421,200.0000,ECU5
-15.0000,9.2582,85.7143,1.1547,-0.6667,0.0000,17.3205,300.0000,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-11.4286,10.6904,114.2857,0.2887,-1.9167,0.0000,15.1186,228.5714,ECU5
-5.7143,9.7590,95.2381,-0.9487,-1.1000,0.0000,10.6904,114.2857,ECU5
-8.8889,33.3333,1111.1111,2.4749,4.1250,80.0000,32.6599,1066.6667,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-7.5000,10.3510,107.1429,-0.5164,-1.7333,0.0000,12.2474,150.0000,ECU5
-5.7143,22.2539,495.2381,1.3761,0.5962,40.0000,21.3809,457.1429,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
-5.0000,14.1421,200.0000,0.3240,-0.7755,20.0000,14.1421,200.0000,ECU5
-13.3333,14.1421,200.0000,1.7500,1.5000,20.0000,18.8562,355.5556,ECU5
-13.3333,10.3280,106.6667,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-8.0000,10.3280,106.6667,-0.4082,-1.8333,0.0000,12.6491,160.0000,ECU5
-3.3333,8.1650,66.6667,-1.7889,1.2000,0.0000,8.1650,66.6667,ECU5
-11.4286,10.6904,114.2857,0.2887,-1.9167,0.0000,15.1186,228.5714,ECU5
-17.1429,7.5593,57.1429,2.0412,2.1667,0.0000,18.5164,342.8571,ECU5
-14.2857,9.7590,95.2381,0.9487,-1.1000,0.0000,16.9031,285.7143,ECU5
-7.5000,10.3510,107.1429,-0.5164,-1.7333,0.0000,12.2474,150.0000,ECU5
-13.3333,10.3280,106.6667,0.7071,-1.5000,0.0000,16.3299,266.6667,ECU5
-4.0000,8.4327,71.1111,-1.5000,0.2500,0.0000,8.9443,80.0000,ECU5
-6.6667,10.3280,106.6667,-0.7071,-1.5000,0.0000,11.5470,133.3333,ECU5
-2.8571,7.5593,57.1429,-2.0412,2.1667,0.0000,7.5593,57.1429,ECU5
-17.5000,7.0711,50.0000,2.2678,3.1429,0.0000,18.7083,350.0000,ECU5
-20.0000,0.0000,0.0000,0.0000,-3.0000,-20.0000,20.0000,400.0000,ECU5
8.5714,58.7164,3447.6190,1.9348,1.9249,140.0000,55.0325,3028.5714,ECU5
-12.5000,10.3510,107.1429,0.5164,-1.7333,0.0000,15.8114,250.0000,ECU5
-8.0000,10.3280,106.6667,-0.4082,-1.8333,0.0000,12.6491,160.0000,ECU5
-10.0000,10.6904,114.2857,0.0000,-2.0000,0.0000,14.1421,200.0000,ECU5
